Points,Longitude,Latitude,HALLMARK_ANGIOGENESIS,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_P53_PATHWAY,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_DNA_REPAIR,Max,P
6255,143.8382,543.15954,3.653091784,49.8978889,49.24852235,29.90403317,3.23E+01,35.59858655,22.40476078,34.62083352,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6256,150.77077,543.15954,3.949570692,49.71453392,49.32550392,31.78644603,3.25E+01,35.95042095,22.64940395,34.93143657,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6257,157.70335,543.15954,4.245862575,49.42421517,49.33110473,33.69188391,3.27E+01,36.25021811,22.85340191,35.21408405,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6258,164.63592,543.15954,4.547862214,49.11335856,49.33668506,35.6538016,3.29E+01,36.54463254,23.04599952,35.51013558,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6259,171.56849,543.15954,4.86566863,48.89555839,49.44170701,37.73531861,3.31E+01,36.89778623,23.26903378,35.87549892,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6260,178.50107,543.15954,5.211151427,48.88185246,49.74181569,40.01216074,3.34E+01,37.37455298,23.56529003,36.36684602,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6261,185.43364,543.15954,5.595718235,49.16278467,50.32143174,42.55712573,3.39E+01,38.02973147,23.97059024,37.03171606,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6262,192.36621,543.15954,6.028416113,49.80507644,51.23665028,45.42813931,3.46E+01,38.90503016,24.51111568,37.90412864,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6263,199.29878,543.15954,6.514066807,50.85433833,52.51974724,48.65739596,3.56E+01,40.02937706,25.20346436,39.00310711,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6264,206.23136,543.15954,7.051465718,52.33422427,54.184999,52.23994918,3.67E+01,41.41729711,26.0543875,40.33118609,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6265,213.16393,543.15954,7.632283741,54.24030627,56.22282061,56.12460196,3.82E+01,43.06456723,27.05953128,41.87280877,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6266,220.0965,543.15954,8.24148509,56.53463145,58.59306529,60.21283448,3.98E+01,44.94507932,28.20289021,43.59503513,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6267,227.02908,543.15954,8.859574005,59.14708646,61.22706264,64.36958666,4.16E+01,47.01290763,29.45859336,45.45227802,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6268,233.96165,543.15954,9.466202568,61.9840616,64.03546237,68.44466491,4.35E+01,49.20952786,30.79469546,47.39374699,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6269,240.89422,543.15954,10.04406949,64.94081024,66.92082608,72.29892334,4.55E+01,51.47312252,32.17746399,49.37057481,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6270,247.82679,543.15954,10.58176892,67.91387949,69.79195335,75.82687631,4.75E+01,53.74718566,33.57501197,51.34059785,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6271,254.75937,543.15954,11.07458898,70.81089485,72.57330039,78.96841561,4.95E+01,55.98677459,34.95966183,53.27035017,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6272,261.69194,543.15954,11.52335887,73.55512159,75.20764859,81.70770128,5.15E+01,58.16097431,36.30854419,55.13437261,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6273,268.62451,543.15954,11.93251177,76.08310944,77.65304733,84.06374845,5.33E+01,60.25041565,37.60222186,56.91211602,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6274,275.55709,543.15954,12.30863894,78.33742405,79.87385464,86.08001971,5.51E+01,62.2408005,38.82210444,58.58376255,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6275,282.48966,543.15954,12.66001753,80.26138154,81.83142119,87.81800946,5.67E+01,64.11660908,39.94858422,60.12764566,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6276,289.42223,543.15954,12.99660629,81.80265409,83.48375703,89.35413623,5.81E+01,65.85953238,40.96166414,61.5214269,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6277,296.3548,543.15954,13.32953366,82.92528745,84.79479405,90.77486227,5.94E+01,67.45206233,41.84392743,62.74632652,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6278,303.28738,543.15954,13.66949774,83.62172983,85.74606125,92.16624256,6.03E+01,68.88206076,42.58375869,63.79110204,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6279,310.21995,543.15954,14.02439968,83.91555914,86.34174756,93.59955034,6.11E+01,70.14349655,43.1765144,64.65255873,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6280,317.15252,543.15954,14.39713893,83.85165174,86.60325885,95.11832052,6.16E+01,71.23175223,43.62268512,65.33179781,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6281,324.0851,543.15954,14.78434692,83.47796304,86.55480259,96.73106762,6.19E+01,72.13577807,43.92381982,65.8281437,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6282,331.01767,543.15954,15.17630883,82.82817509,86.20952587,98.41084306,6.20E+01,72.83215493,44.0785636,66.13449334,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6283,337.95024,543.15954,15.55816613,81.91554166,85.5650363,100.1019052,6.18E+01,73.28701482,44.08200096,66.23801943,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6284,344.88282,543.15954,15.91267297,80.7422397,84.61310821,101.7345242,6.15E+01,73.46816147,43.92989756,66.1273967,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6285,351.81539,543.15954,16.22449959,79.31683191,83.35969788,103.2470584,6.09E+01,73.36173908,43.62536471,65.80252755,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6286,358.74796,543.15954,16.48497433,77.66521826,81.83415833,104.6086063,6.02E+01,72.98216767,43.1825321,65.27939428,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6287,365.68053,543.15954,16.6947268,75.8250676,80.08189095,105.8289101,5.92E+01,72.36648464,42.622958,64.5845721,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6288,372.61311,543.15954,16.86108962,73.82574876,78.14223251,106.9405879,5.81E+01,71.55280403,41.96467336,63.73983929,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6289,379.54568,543.15954,16.98906573,71.66596354,76.02468708,107.9499438,5.68E+01,70.55216709,41.20849142,62.7436647,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6290,386.47825,543.15954,17.06951907,69.30339362,73.69733157,108.7769194,5.53E+01,69.3288551,40.32932535,61.55973153,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6291,393.41083,543.15954,17.07249394,66.66357786,71.09751085,109.2243827,5.35E+01,67.80192053,39.27909963,60.12042467,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6292,400.3434,543.15954,16.95227884,63.66400119,68.15349718,109.0088232,5.15E+01,65.86984151,38.00170092,58.34572037,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6293,407.27597,543.15954,16.66350802,60.24241033,64.81266506,107.8477985,4.91E+01,63.44754575,36.4533556,56.16998313,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6294,414.20854,543.15954,16.18000335,56.38008509,61.06553662,105.5623979,4.63E+01,60.49997151,34.619625,53.56652524,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6295,421.14112,543.15954,15.50661052,52.11691699,56.95581843,102.1454453,4.32E+01,57.06126992,32.52390809,50.56298,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6296,428.07369,543.15954,14.67931907,47.55774237,52.58608379,97.76960738,3.99E+01,53.23694702,30.22732633,47.24490983,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6297,435.00626,543.15954,13.75562262,42.86775129,48.11146899,92.74222388,3.65E+01,49.19137238,27.82210827,43.74767063,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6298,441.93884,543.15954,12.80088164,38.25518276,43.72458082,87.43437502,3.31E+01,45.12519003,25.4205535,40.23859196,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6299,448.87141,543.15954,11.87617648,33.94407723,39.63055755,82.21250146,3.00E+01,41.24813964,23.14144878,36.89384182,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6300,455.80398,543.15954,11.03047869,30.14389034,36.02266921,77.38853299,2.72E+01,37.75265873,21.09592529,33.87539037,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6301,462.73655,543.15954,10.29732048,27.02248856,33.05837041,73.19145151,2.49E+01,34.79209079,19.37462847,31.31220289,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6302,469.66913,543.15954,9.694688937,24.68633526,30.83184876,69.75633706,2.32E+01,32.46547728,18.03775316,29.28756897,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6303,476.6017,543.15954,9.226679355,23.16995628,29.36444274,67.12615207,2.20E+01,30.81009732,17.10935163,27.83325644,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6304,483.53427,543.15954,8.886014012,22.43620831,28.62498525,65.26347126,2.14E+01,29.80275098,16.57708048,26.93094003,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6305,490.46685,543.15954,8.657105386,22.38762829,28.52850473,64.07029953,2.13E+01,29.36984525,16.39764438,26.5207296,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6306,497.39942,543.15954,8.519466992,22.88657519,28.94987772,63.41289106,2.16E+01,29.40426815,16.50669123,26.51506873,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6307,504.33199,543.15954,8.451087778,23.77918971,29.74728219,63.1468384,2.21E+01,29.78495192,16.83058718,26.81465855,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6308,511.26457,543.15954,8.431246244,24.91720623,30.78135795,63.13757579,2.29E+01,30.39440126,17.29714741,27.32262349,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6309,518.19714,543.15954,8.442352822,26.17317752,31.93020049,63.27324201,2.37E+01,31.1308152,17.84322159,27.95428806,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6310,525.12971,543.15954,8.470724067,27.44772221,33.09695355,63.46958982,2.46E+01,31.91387068,18.4184871,28.64189991,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6311,532.06228,543.15954,8.506503209,28.67010453,34.21913747,63.66883465,2.55E+01,32.68529997,18.98605269,29.33523967,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6312,538.99486,543.15954,8.543084266,29.79468166,35.25264224,63.83515124,2.63E+01,33.40627359,19.52104226,29.99970632,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6313,545.92743,543.15954,8.576364161,30.79562858,36.17133044,63.94914078,2.70E+01,34.05344933,20.00827843,30.61332378,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6314,552.86,543.15954,8.604030956,31.66158372,36.96260762,64.00270513,2.77E+01,34.61493641,20.43984291,31.16363531,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6315,559.79258,543.15954,8.624982163,32.39105516,37.62585265,63.99494835,2.83E+01,35.08680909,20.81292637,31.64498108,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6316,566.72515,543.15954,8.638891665,32.98885489,38.16593586,63.92919946,2.88E+01,35.47037429,21.12811636,32.05632846,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6317,573.65772,543.15954,8.645906951,33.463514,38.59002783,63.81099825,2.92E+01,35.77016489,21.38812285,32.3996459,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6318,580.59029,543.15954,8.646446814,33.82550311,38.91184104,63.64681134,2.95E+01,35.99253399,21.59687454,32.67873573,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6319,587.52287,543.15954,8.641070763,34.08605879,39.14001287,63.44325916,2.97E+01,36.14470711,21.75890296,32.89842345,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6320,594.45544,543.15954,8.630397117,34.25644116,39.28621293,63.2066805,2.99E+01,36.23416495,21.87893725,33.06401012,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6321,46.78218,549.77722,1.896984587,47.58913391,44.77949013,19.19467854,2.89E+01,31.3366544,19.44174354,30.65887634,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6322,53.71475,549.77722,1.911388437,48.1262194,45.38858752,19.41456299,2.93E+01,31.67880163,19.69119755,31.02293807,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6323,60.64733,549.77722,1.933602373,48.60110772,45.95982214,19.66571595,2.96E+01,32.00567095,19.9286795,31.37334988,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6324,67.5799,549.77722,1.96619242,49.00166327,46.47135931,19.95850432,2.99E+01,32.31426606,20.15181569,31.70607854,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6325,74.51247,549.77722,2.012382617,49.3187288,46.91486814,20.30734261,3.02E+01,32.60372762,20.35958483,32.01842605,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6326,81.44504,549.77722,2.076035304,49.54931184,47.2953982,20.73155096,3.04E+01,32.87687666,20.55340317,32.31041715,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6327,88.37762,549.77722,2.161466619,49.70013615,47.61830724,21.25563879,3.06E+01,33.14167903,20.73824707,32.58631712,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6328,95.31019,549.77722,2.273017683,49.78985393,47.88904788,21.90824569,3.09E+01,33.41167676,20.92318858,32.85551483,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6329,102.24276,549.77722,2.41435135,49.8472734,48.12533389,22.71890584,3.11E+01,33.70412109,21.1204266,33.13162032,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6330,109.17534,549.77722,2.5875645,49.90370692,48.36723669,23.71236492,3.13E+01,34.03516961,21.34218911,33.42898364,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6331,116.10791,549.77722,2.792368272,49.98095461,48.63928724,24.90154039,3.16E+01,34.41337043,21.59608294,33.75733609,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6332,123.04048,549.77722,3.025703447,50.08067758,48.93396808,26.28182177,3.19E+01,34.83463005,21.88098877,34.11710003,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6333,129.97305,549.77722,3.282118403,50.18206287,49.24419299,27.83005558,3.22E+01,35.28203686,22.18610964,34.49843623,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6334,136.90563,549.77722,3.554999573,50.25101405,49.53444834,29.51029321,3.26E+01,35.73176701,22.49454354,34.88550767,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6335,143.8382,549.77722,3.838382391,50.25797013,49.77023294,31.28540429,3.29E+01,36.16326971,22.79042155,35.2647016,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6336,150.77077,549.77722,4.128757328,50.19653675,49.95477714,33.13047384,3.31E+01,36.56967166,23.06661243,35.63330871,4,HALLMARK_ESTROGEN_RESPONSE_EARLY
6337,157.70335,549.77722,4.426211373,50.09409075,50.12496665,35.04253001,3.34E+01,36.96384698,23.32945459,36.00465755,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6338,164.63592,549.77722,4.734501727,50.00947736,50.32760489,37.04275868,3.37E+01,37.3774634,23.59843575,36.40740222,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6339,171.56849,549.77722,5.060129803,50.0199676,50.62762491,39.17110267,3.40E+01,37.85393802,23.90145,36.87970384,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6340,178.50107,549.77722,5.410853403,50.20497605,51.09391436,41.47638167,3.45E+01,38.4392363,24.26838025,37.46138662,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6341,185.43364,549.77722,5.794088109,50.6338012,51.78619239,44.00558307,3.50E+01,39.17453729,24.7258274,38.18721235,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6342,192.36621,549.77722,6.215405731,51.35973788,52.75358656,46.79415096,3.58E+01,40.0922151,25.29413862,39.08260081,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6343,199.29878,549.77722,6.677174414,52.41798717,54.02253736,49.85735811,3.67E+01,41.2138736,25.98612813,40.16128133,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6344,206.23136,549.77722,7.177473444,53.82372166,55.60005481,53.18294458,3.79E+01,42.54855306,26.80637998,41.42392996,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6345,213.16393,549.77722,7.709605625,55.56928148,57.47413693,56.72664892,3.92E+01,44.0907296,27.75074273,42.85769296,4,HALLMARK_ESTROGEN_RESPONSE_LATE
6346,220.0965,549.77722,8.262554303,57.62243597,59.61135672,60.41312714,4.07E+01,45.8194611,28.80648521,44.4373195,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6347,227.02908,549.77722,8.822483794,59.92805903,61.95802962,64.14375153,4.23E+01,47.7001599,29.9536354,46.12835186,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6348,233.96165,549.77722,9.374990231,62.41366675,64.44583348,67.81035123,4.41E+01,49.68906128,31.16738009,47.89172254,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6349,240.89422,549.77722,9.907483949,64.99735543,66.99976175,71.31152554,4.58E+01,51.73910561,32.42086698,49.68836942,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6350,247.82679,549.77722,10.41098245,67.59604076,69.54630436,74.56694725,4.77E+01,53.80563253,33.68770941,51.48267919,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6351,254.75937,549.77722,10.88082356,70.13206336,72.02165082,77.5258269,4.95E+01,55.85057982,34.94368673,53.24420687,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6352,261.69194,549.77722,11.31632198,72.53667741,74.37304313,80.16833981,5.12E+01,57.84424532,36.16734374,54.94762552,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6353,268.62451,549.77722,11.71986382,74.74997814,76.55699543,82.50183387,5.29E+01,59.76427084,37.33951095,56.57127527,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6354,275.55709,549.77722,12.09602121,76.71871382,78.53575568,84.55510343,5.45E+01,61.59266002,38.44226646,58.09522355,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6355,282.48966,549.77722,12.45095735,78.39511769,80.27360021,86.37315358,5.59E+01,63.31280554,39.45825536,59.50012302,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6356,289.42223,549.77722,12.79196435,79.73938194,81.73722252,88.01257581,5.72E+01,64.90840619,40.37109146,60.76772391,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6357,296.3548,549.77722,13.12676354,80.72530166,82.89983914,89.53592788,5.83E+01,66.36446887,41.16674049,61.88266767,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6358,303.28738,549.77722,13.46235005,81.34541716,83.74634079,91.00392968,5.91E+01,67.66873668,41.83496808,62.83411677,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6359,310.21995,549.77722,13.80353586,81.61152568,84.27509011,92.46631029,5.98E+01,68.81152495,42.36979921,63.61578928,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6360,317.15252,549.77722,14.15162367,81.54903287,84.4948848,93.95372,6.03E+01,69.78326857,42.76853534,64.22404335,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6361,324.0851,549.77722,14.50364178,81.18728532,84.41796317,95.47302814,6.05E+01,70.57099452,43.02978964,64.65502271,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6362,331.01767,549.77722,14.85239225,80.55061633,84.05264351,97.00725339,6.06E+01,71.15629714,43.15177461,64.90274579,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6363,337.95024,549.77722,15.18742578,79.65485558,83.4015144,98.52054004,6.04E+01,71.51732863,43.13221465,64.9598236,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6364,344.88282,549.77722,15.49694903,78.51078838,82.46770404,99.96790574,6.00E+01,71.63516741,42.97029268,64.82093279,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6365,351.81539,549.77722,15.77037438,77.13104009,81.26146139,101.3078281,5.95E+01,71.50146852,42.66931079,64.48690667,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6366,358.74796,549.77722,16.00066956,75.53402024,79.80327094,102.5129466,5.87E+01,71.12216585,42.23762317,63.96605122,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6367,365.68053,549.77722,16.18514665,73.74054054,78.11888126,103.5719285,5.78E+01,70.51330678,41.68599661,63.27033502,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6368,372.61311,549.77722,16.3234425,71.76406862,76.22852529,104.476793,5.67E+01,69.68934595,41.02162486,62.40702383,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6369,379.54568,549.77722,16.41272602,69.60037671,74.13551546,105.1969946,5.54E+01,68.64899024,40.24139287,61.36945351,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6370,386.47825,549.77722,16.44233091,67.22342366,71.82308001,105.6523648,5.39E+01,67.36623904,39.32827955,60.13209619,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6371,393.41083,549.77722,16.39147757,64.59111072,69.25812378,105.7036755,5.21E+01,65.79270639,38.25390612,58.65373749,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6372,400.3434,549.77722,16.23278817,61.65940038,66.40387134,105.1740537,5.02E+01,63.87199849,36.9872806,56.88891252,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6373,407.27597,549.77722,15.94100535,58.39972638,63.23983382,103.8977274,4.79E+01,61.56096752,35.50658178,54.80391819,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6374,414.20854,549.77722,15.50302321,54.81450485,59.77342596,101.7760994,4.53E+01,58.84986034,33.80959721,52.39204556,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6375,421.14112,549.77722,14.92453571,50.9475501,56.05083593,98.81687329,4.26E+01,55.77489271,31.91968264,49.68360193,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6376,428.07369,549.77722,14.23065696,46.88772496,52.15819328,95.14166535,3.96E+01,52.42048282,29.88633229,46.74840195,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6377,435.00626,549.77722,13.46099405,42.76466997,48.21880971,90.96306258,3.66E+01,48.91167503,27.78101239,43.69040522,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6378,441.93884,549.77722,12.66180477,38.73646599,44.37892124,86.54357056,3.37E+01,45.39930461,25.68951703,40.63586787,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6379,448.87141,549.77722,11.87820084,34.97118646,40.79400688,82.15157739,3.10E+01,42.04141464,23.70228177,37.7177304,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6380,455.80398,549.77722,11.148342,31.62611361,37.61031579,78.02512674,2.85E+01,38.98449126,21.90415101,35.05952465,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6381,462.73655,549.77722,10.50022149,28.82863138,34.94752406,74.3479601,2.65E+01,36.34738523,20.36502561,32.76160127,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6382,469.66913,549.77722,9.950698028,26.66183316,32.87541216,71.2377542,2.48E+01,34.20982422,19.13263525,30.89145215,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6383,476.6017,549.77722,9.506089583,25.15677465,31.41358462,68.74467447,2.37E+01,32.60666782,18.22845043,29.47902602,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6384,483.53427,549.77722,9.163738793,24.29236689,30.54600425,66.85821562,2.30E+01,31.5284526,17.64738085,28.51733142,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6385,490.46685,549.77722,8.914164442,24.00274487,30.2169656,65.52028701,2.27E+01,30.92792262,17.36125784,27.96794361,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6386,497.39942,549.77722,8.743506573,24.19042477,30.33916994,64.64198172,2.28E+01,30.73106563,17.32525346,27.77013167,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6387,504.33199,549.77722,8.635952227,24.74219269,30.80790543,64.12090221,2.31E+01,30.85014048,17.48569101,27.85153414,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6388,511.26457,549.77722,8.575813938,25.54419899,31.51709966,63.85602497,2.36E+01,31.19589364,17.78750663,28.13812138,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6389,518.19714,549.77722,8.549013218,26.49348625,32.36796789,63.75808746,2.42E+01,31.68683187,18.18001926,28.56175551,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6390,525.12971,549.77722,8.543886323,27.50473333,33.27937114,63.75496431,2.49E+01,32.25467043,18.62041965,29.06467531,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
6391,532.06228,549.77722,8.551399029,28.51253325,34.19238825,63.79279991,2.56E+01,32.84626517,19.07511405,29.60117212,4,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
